survived,age,sibsp,parch,fare,adult_male,alone,familysize,isalone,hascabin,pclass_2,pclass_3,sex_male,embarked_Q,embarked_S,class_Second,class_Third,who_man,who_woman,deck_B,deck_C,deck_D,deck_E,deck_F,deck_G,embark_town_Queenstown,embark_town_Southampton,alive_yes,agegroup_teen,agegroup_youngadult,agegroup_adult,agegroup_senior
1,-0.11479559477525843,-0.5305986490832921,-0.49715690120713385,-0.15657450480167695,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,True,False,True,False,False
1,0.8928629905426663,0.48400949940768595,-0.49715690120713385,-0.16712568397916092,False,False,0.04037178661514938,-1.1487065017744675,0.0,True,False,False,False,True,True,False,False,True,False,True,False,False,False,False,False,True,True,False,False,True,False
0,-0.9065273403821993,-0.5305986490832921,-0.49715690120713385,-0.5292229693882691,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False
0,1.4686678964386233,0.48400949940768595,-0.49715690120713385,0.40647478403314824,True,False,0.04037178661514938,-1.1487065017744675,0.0,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False
1,-1.122454180093183,0.48400949940768595,1.894076292329019,1.63616675726355,False,False,1.3591834827100278,-1.1487065017744675,0.0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,True,False,False,False
0,-0.6186248874342207,1.498617647898664,1.894076292329019,-0.006460001049291706,False,False,2.018589330757467,-1.1487065017744675,0.0,False,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False
1,-0.4026980477232369,1.498617647898664,3.089692889097096,-0.3062094095005402,False,False,2.677995178804906,-1.1487065017744675,0.0,True,False,False,False,True,True,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,False
0,2.476326481756548,0.48400949940768595,4.285309485865172,4.379473343409376,True,False,2.677995178804906,-1.1487065017744675,0.0,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True
0,0.10113124493572544,-0.5305986490832921,-0.49715690120713385,-0.46447709716279945,True,True,-0.6190340614322898,0.8705443892371525,0.0,True,False,True,False,True,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
1,1.10878983025365,0.48400949940768595,0.6984596955609427,-0.16232969344394094,False,False,0.6997776346625885,-1.1487065017744675,0.0,True,False,False,False,True,True,False,False,True,False,True,False,False,False,False,False,True,True,False,False,True,False
0,-0.6906005006712154,-0.5305986490832921,-0.49715690120713385,-0.48366105930367936,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
0,-0.3307224344862423,0.48400949940768595,-0.49715690120713385,-0.5167533939966972,True,False,0.04037178661514938,-1.1487065017744675,0.0,False,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
1,-0.11479559477525843,-0.5305986490832921,-0.49715690120713385,-0.41651719181059965,False,True,-0.6190340614322898,0.8705443892371525,0.0,True,False,False,False,True,True,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,False
1,-0.4026980477232369,-0.5305986490832921,-0.49715690120713385,-0.5102788067741502,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True,True,False,True,False,False
1,-1.8422103124631293,-0.5305986490832921,1.894076292329019,0.9044578284747511,False,False,0.6997776346625885,-1.1487065017744675,0.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
1,-1.1944297933301777,-0.5305986490832921,0.6984596955609427,-0.2918214378948803,False,False,0.04037178661514938,-1.1487065017744675,0.0,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False
1,0.3170580846467093,-0.5305986490832921,-0.49715690120713385,-0.15657450480167695,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,True,False,True,False,False
1,-1.7702346992261346,1.498617647898664,0.6984596955609427,-0.296458201544331,False,False,1.3591834827100278,-1.1487065017744675,0.0,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
1,1.6126191229126126,-0.5305986490832921,-0.49715690120713385,-0.08079785434520134,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,True
0,0.46100931112069854,0.48400949940768595,1.894076292329019,-0.1335537502326211,True,False,1.3591834827100278,-1.1487065017744675,0.0,True,False,True,False,True,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False
0,-0.4026980477232369,0.48400949940768595,-0.49715690120713385,-0.28286828276373166,True,False,0.04037178661514938,-1.1487065017744675,0.0,False,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
0,0.029155631698730814,-0.5305986490832921,-0.49715690120713385,-0.1335537502326211,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
1,1.3966922832016286,0.48400949940768595,-0.49715690120713385,1.0434628997513529,True,False,0.04037178661514938,-1.1487065017744675,0.0,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False
1,-0.04281998153826381,-0.5305986490832921,-0.49715690120713385,-0.5144359713700789,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,True,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False
0,2.5483020949935424,-0.5305986490832921,-0.49715690120713385,-0.15657450480167695,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True
1,0.5329849243576932,0.48400949940768595,-0.49715690120713385,0.3290195368893456,False,False,0.04037178661514938,-1.1487065017744675,0.0,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False
1,1.4686678964386233,-0.5305986490832921,-0.49715690120713385,-0.46447709716279945,False,True,-0.6190340614322898,0.8705443892371525,0.0,True,False,False,False,True,True,False,False,True,False,True,False,False,False,False,False,True,True,False,False,True,False
1,1.324716669964634,-0.5305986490832921,-0.49715690120713385,-0.15657450480167695,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,True,False
0,0.3170580846467093,-0.5305986490832921,-0.49715690120713385,-0.5114778044079552,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
0,1.2527410567276394,-0.5305986490832921,-0.49715690120713385,0.0726738427818379,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False
0,1.324716669964634,-0.5305986490832921,-0.49715690120713385,-0.41651719181059965,True,True,-0.6190340614322898,0.8705443892371525,0.0,True,False,True,False,True,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False
0,0.6049605375946878,-0.5305986490832921,-0.49715690120713385,-0.5306617665488351,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False
0,1.900521575860591,-0.5305986490832921,-0.49715690120713385,-0.15657450480167695,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True
0,-0.4026980477232369,-0.5305986490832921,-0.49715690120713385,-0.5177125921037411,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,True,True,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False
1,-2.0761310554833616,1.498617647898664,0.6984596955609427,-0.296458201544331,False,False,1.3591834827100278,-1.1487065017744675,0.0,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
0,0.6049605375946878,-0.5305986490832921,-0.49715690120713385,-0.4997276275966662,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False
1,0.24508247140971468,0.48400949940768595,1.894076292329019,-0.1335537502326211,False,False,1.3591834827100278,-1.1487065017744675,0.0,True,False,False,False,True,True,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,False
1,-0.4746736609602315,-0.5305986490832921,-0.49715690120713385,-0.40132924898366507,False,True,-0.6190340614322898,0.8705443892371525,0.0,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False
0,-0.5466492741972262,-0.5305986490832921,-0.49715690120713385,-0.4771864720811324,False,True,-0.6190340614322898,0.8705443892371525,0.0,False,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False
0,0.5329849243576932,-0.5305986490832921,-0.49715690120713385,0.33165733168371664,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,-0.04281998153826381,0.48400949940768595,-0.49715690120713385,-0.5307423391898268,True,False,0.04037178661514938,-1.1487065017744675,0.0,False,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
0,-0.5466492741972262,-0.5305986490832921,-0.49715690120713385,-0.5216299571729088,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
1,-1.9861615389371186,-0.5305986490832921,0.6984596955609427,-0.4301857648359766,False,False,0.04037178661514938,-1.1487065017744675,0.0,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False
0,-1.4823322462781563,4.542442093371598,1.894076292329019,0.2338191247652291,False,False,3.9968068748997845,-1.1487065017744675,0.0,False,True,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
0,1.4686678964386233,-0.5305986490832921,-0.49715690120713385,-0.5114778044079552,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False
1,2.404350868519553,-0.5305986490832921,-0.49715690120713385,-0.48198246261635236,False,True,-0.6190340614322898,0.8705443892371525,0.0,False,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False,True
1,-0.3307224344862423,0.48400949940768595,-0.49715690120713385,1.0813512249795907,True,False,0.04037178661514938,-1.1487065017744675,0.0,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False
1,0.3890336978837039,0.48400949940768595,-0.49715690120713385,1.060647893037153,False,False,0.04037178661514938,-1.1487065017744675,0.0,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,False
0,2.0444728023345804,-0.5305986490832921,-0.49715690120713385,-0.09614502405790527,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
1,-1.4823322462781563,0.48400949940768595,0.6984596955609427,-0.36088370160204797,False,False,0.6997776346625885,-1.1487065017744675,0.0,False,True,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False
0,-0.6186248874342207,-0.5305986490832921,-0.49715690120713385,-0.5268249741206591,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
0,1.8285459626235963,-0.5305986490832921,-0.49715690120713385,-0.08079785434520134,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True
0,2.9801557744155103,-0.5305986490832921,-0.49715690120713385,0.2837779989725085,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
0,-0.4026980477232369,-0.5305986490832921,-0.49715690120713385,-0.3885412198205545,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,True,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
1,1.7565703493866016,0.48400949940768595,-0.49715690120713385,0.8355567100495668,False,False,0.04037178661514938,-1.1487065017744675,0.0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True
0,-0.4026980477232369,-0.5305986490832921,-0.49715690120713385,-0.37623087131475186,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
0,-0.3307224344862423,0.48400949940768595,1.894076292329019,2.2414207628083114,False,False,1.3591834827100278,-1.1487065017744675,0.0,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False
0,-0.4026980477232369,-0.5305986490832921,-0.49715690120713385,-0.5163543675841669,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
0,-0.6186248874342207,-0.5305986490832921,-0.49715690120713385,-0.5172329930502192,False,True,-0.6190340614322898,0.8705443892371525,0.0,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False
0,-0.4026980477232369,-0.5305986490832921,-0.49715690120713385,-0.5195504156768375,False,True,-0.6190340614322898,0.8705443892371525,0.0,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False
0,0.5329849243576932,-0.5305986490832921,-0.49715690120713385,-0.48198246261635236,False,True,-0.6190340614322898,0.8705443892371525,0.0,False,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
1,-0.9785029536191938,-0.5305986490832921,-0.49715690120713385,0.9935040255440734,False,True,-0.6190340614322898,0.8705443892371525,0.0,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,True,True,False,False,False
0,-0.8345517271452046,0.48400949940768595,-0.49715690120713385,1.4232247774997833,True,False,0.04037178661514938,-1.1487065017744675,0.0,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
1,0.24508247140971468,-0.5305986490832921,1.894076292329019,-0.16712568397916092,False,False,0.6997776346625885,-1.1487065017744675,0.0,True,False,False,False,True,True,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,False
1,0.5329849243576932,-0.5305986490832921,-0.49715690120713385,-0.15657450480167695,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,True,False
0,-0.11479559477525843,-0.5305986490832921,-0.49715690120713385,-0.2337899524187186,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
1,-0.25874682124924764,-0.5305986490832921,-0.49715690120713385,0.41790458867668456,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True,True,False,True,False,False
1,-0.04281998153826381,-0.5305986490832921,-0.49715690120713385,-0.5172329930502192,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,True,True,True,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False
1,0.46100931112069854,-0.5305986490832921,-0.49715690120713385,-0.1616102948636579,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,True,False
1,1.7565703493866016,0.48400949940768595,-0.49715690120713385,0.4736186515262279,False,False,0.04037178661514938,-1.1487065017744675,0.0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True
0,-0.4026980477232369,-0.5305986490832921,-0.49715690120713385,-0.5221095562264308,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
0,1.2527410567276394,-0.5305986490832921,-0.49715690120713385,-0.013254960439591344,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False
1,0.3170580846467093,-0.5305986490832921,-0.49715690120713385,-0.46447709716279945,False,True,-0.6190340614322898,0.8705443892371525,0.0,True,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,True,False,False
0,-0.4026980477232369,-0.5305986490832921,-0.49715690120713385,-0.20261601393978876,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,True,True,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False
1,0.46100931112069854,0.48400949940768595,-0.49715690120713385,-0.16712568397916092,False,False,0.04037178661514938,-1.1487065017744675,0.0,True,False,False,False,True,True,False,False,True,False,True,False,False,False,False,False,True,True,False,False,True,False
0,0.17310685817272006,-0.5305986490832921,-0.49715690120713385,-0.5144359713700789,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
1,0.029155631698730814,-0.5305986490832921,-0.49715690120713385,1.1277917605302328,False,True,-0.6190340614322898,0.8705443892371525,0.0,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,True,False,True,False,False
1,1.0368142170166554,-0.5305986490832921,0.6984596955609427,0.4463620781164657,False,False,0.04037178661514938,-1.1487065017744675,0.0,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False
0,-0.4026980477232369,-0.5305986490832921,-0.49715690120713385,-0.5272240005331894,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,True,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0,0.7848995706871743,-0.5305986490832921,-0.49715690120713385,-0.5172329930502192,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,True,True,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False
0,0.5329849243576932,-0.5305986490832921,-0.49715690120713385,3.588695076792594,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False
0,0.6769361508316823,-0.5305986490832921,-0.49715690120713385,-0.5138757996755652,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False
0,-0.4746736609602315,1.498617647898664,0.6984596955609427,-0.44529313502191953,True,False,1.3591834827100278,-1.1487065017744675,0.0,True,False,True,False,True,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
1,-1.9861615389371186,0.48400949940768595,0.6984596955609427,-0.16712568397916092,False,False,0.6997776346625885,-1.1487065017744675,0.0,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False
0,-0.9065273403821993,0.48400949940768595,0.6984596955609427,-0.5272240005331894,True,False,0.6997776346625885,-1.1487065017744675,0.0,False,True,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
1,-0.4026980477232369,-0.5305986490832921,1.894076292329019,-0.23698791890760326,False,False,0.6997776346625885,-1.1487065017744675,0.0,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False
0,0.029155631698730814,-0.5305986490832921,-0.49715690120713385,-0.4997276275966662,False,True,-0.6190340614322898,0.8705443892371525,0.0,False,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False
1,-1.6262834727521454,-0.5305986490832921,1.894076292329019,-0.16232969344394094,False,False,0.6997776346625885,-1.1487065017744675,0.0,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False
0,1.10878983025365,-0.5305986490832921,-0.49715690120713385,-0.15657450480167695,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False
1,0.029155631698730814,-0.5305986490832921,-0.49715690120713385,1.3757444712011055,False,True,-0.6190340614322898,0.8705443892371525,0.0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False
0,-0.4026980477232369,-0.5305986490832921,-0.49715690120713385,-0.38774124859927983,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
1,-0.5466492741972262,-0.5305986490832921,1.894076292329019,0.28369742633151684,False,False,0.6997776346625885,-1.1487065017744675,0.0,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False
1,0.46100931112069854,-0.5305986490832921,1.894076292329019,0.6961526123604348,False,False,0.6997776346625885,-1.1487065017744675,0.0,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False
0,-1.4823322462781563,3.52783394488062,1.894076292329019,-0.06593028368601944,False,False,3.337401026852345,-1.1487065017744675,0.0,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
0,-1.338381019804167,3.52783394488062,1.894076292329019,-0.06593028368601944,False,False,3.337401026852345,-1.1487065017744675,0.0,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
1,0.17310685817272006,0.48400949940768595,-0.49715690120713385,-0.16712568397916092,True,False,0.04037178661514938,-1.1487065017744675,0.0,True,False,True,False,True,True,False,True,False,False,True,False,False,False,False,False,True,True,False,True,False,False
0,1.4686678964386233,0.48400949940768595,-0.49715690120713385,1.3757444712011055,True,False,0.04037178661514938,-1.1487065017744675,0.0,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False
0,2.476326481756548,-0.5305986490832921,-0.49715690120713385,-0.16712568397916092,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True
1,-0.76257611390821,0.48400949940768595,-0.49715690120713385,-0.16712568397916092,False,False,0.04037178661514938,-1.1487065017744675,0.0,True,False,False,False,True,True,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,False
1,-0.04281998153826381,-0.5305986490832921,-0.49715690120713385,-0.3999710244640908,True,True,-0.6190340614322898,0.8705443892371525,0.0,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False
0,0.24508247140971468,0.48400949940768595,0.6984596955609427,-0.2721578767004784,True,False,0.6997776346625885,-1.1487065017744675,0.0,False,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
1,-1.554307859515151,0.48400949940768595,0.6984596955609427,0.03910190903529807,False,False,0.6997776346625885,-1.1487065017744675,0.0,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False
1,-0.9065273403821993,-0.5305986490832921,1.894076292329019,1.4612723296137906,True,False,0.6997776346625885,-1.1487065017744675,0.0,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False
0,-0.18677120801225305,-0.5305986490832921,-0.49715690120713385,-0.16712568397916092,True,True,-0.6190340614322898,0.8705443892371525,0.0,True,False,True,False,True,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
0,-0.4026980477232369,-0.5305986490832921,-0.49715690120713385,-0.5157136232486614,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,True,True,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False
1,-0.5466492741972262,-0.5305986490832921,-0.49715690120713385,-0.5273045731741811,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,True,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False
1,-0.5466492741972262,-0.5305986490832921,-0.49715690120713385,-0.5167533939966972,False,True,-0.6190340614322898,0.8705443892371525,0.0,False,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,True,False,True,False,False
0,2.3323752552825585,-0.5305986490832921,-0.49715690120713385,-0.15657450480167695,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True
1,1.324716669964634,0.48400949940768595,-0.49715690120713385,0.09377620113680582,False,False,0.04037178661514938,-1.1487065017744675,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
0,0.5329849243576932,-0.5305986490832921,-0.49715690120713385,3.698922286461662,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False
1,0.6769361508316823,0.48400949940768595,0.6984596955609427,0.8620938848790461,False,False,0.6997776346625885,-1.1487065017744675,0.0,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False
1,0.46100931112069854,0.48400949940768595,-0.49715690120713385,-0.33210775839072815,False,False,0.04037178661514938,-1.1487065017744675,0.0,False,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,True,False
0,0.748911764068677,-0.5305986490832921,-0.49715690120713385,-0.5144359713700789,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False
0,-0.11479559477525843,-0.5305986490832921,-0.49715690120713385,-0.40692521074015975,True,True,-0.6190340614322898,0.8705443892371525,0.0,True,False,True,False,True,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
0,-0.4026980477232369,1.498617647898664,-0.49715690120713385,-0.20261601393978876,True,False,0.6997776346625885,-1.1487065017744675,0.0,False,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
0,-0.76257611390821,-0.5305986490832921,-0.49715690120713385,-0.5144359713700789,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
0,-0.04281998153826381,-0.5305986490832921,4.285309485865172,-0.2616066975229945,False,False,2.018589330757467,-1.1487065017744675,0.0,False,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False
1,0.17310685817272006,-0.5305986490832921,-0.49715690120713385,-0.5152340241951395,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True,True,False,True,False,False
1,2.3323752552825585,-0.5305986490832921,-0.49715690120713385,-0.46447709716279945,True,True,-0.6190340614322898,0.8705443892371525,0.0,True,False,True,False,True,True,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,True
1,1.684594736149607,1.498617647898664,-0.49715690120713385,0.32166632420074637,False,False,0.6997776346625885,-1.1487065017744675,0.0,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,True
1,0.46100931112069854,-0.5305986490832921,-0.49715690120713385,-0.15969189864956995,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,True,False
0,-0.9785029536191938,-0.5305986490832921,-0.49715690120713385,-0.5114778044079552,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False
0,-0.76257611390821,-0.5305986490832921,-0.49715690120713385,-0.38774124859927983,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
1,0.3170580846467093,-0.5305986490832921,-0.49715690120713385,-0.41651719181059965,False,True,-0.6190340614322898,0.8705443892371525,0.0,True,False,False,False,True,True,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,False
